,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.0385,-8.37040816,11.62959184,91.62959184,-8.37040816,31.62959184,11.62959184,-8.37040816,11.62959184,11.62959184,12.03775514,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,29.81408163,29.81408163,49.81408163,29.81408163,9.81408163,-10.18591837,9.81408163,9.81408163,9.81408163,-10.18591837,-1.53346939,38.46653061,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0395,-8.37040816,11.62959184,11.62959184,11.62959184,-8.37040816,51.62959184,-8.37040816,11.62959184,-8.37040816,32.44591834,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,-10.18591837,29.81408163,-10.18591837,-10.18591837,29.81408163,9.81408163,9.81408163,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,38.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,18.27571429,18.27571429,-1.72428571,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,19.1877551,19.1877551,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0405,-8.37040816,31.62959184,51.62959184,31.62959184,-8.37040816,11.62959184,-8.37040816,-8.37040816,11.62959184,-8.37040816,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,19.43673473,-0.76204082,-0.76204082,19.23795918,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,9.81408163,29.81408163,29.81408163,9.81408163,-10.18591837,-10.18591837,-10.18591837,-10.18591837,9.81408163,10.22224493,-1.53346939,38.46653061,18.46653061,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,39.28285711,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0415,11.62959184,11.62959184,31.62959184,51.62959184,-8.37040816,11.62959184,-8.37040816,11.62959184,-8.37040816,32.44591834,19.02857143,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,9.81408163,29.81408163,-10.18591837,-10.18591837,-10.18591837,9.81408163,9.81408163,-10.18591837,-10.18591837,-1.53346939,58.46653061,-1.53346939,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0425,-8.37040816,11.62959184,51.62959184,-8.37040816,71.62959184,31.62959184,11.62959184,-8.37040816,-8.37040816,-8.37040816,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,19.23795918,-0.76204082,-0.76204082,-0.76204082,39.23795918,19.23795918,-0.76204082,-0.76204082,-0.76204082,-10.18591837,29.81408163,9.81408163,9.81408163,9.81408163,9.81408163,9.81408163,9.81408163,-10.18591837,30.63040813,-1.53346939,18.46653061,18.46653061,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0435,-8.37040816,-8.37040816,51.62959184,11.62959184,11.62959184,51.62959184,-8.37040816,-8.37040816,11.62959184,32.44591834,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,49.81408163,29.81408163,89.81408163,-10.18591837,-10.18591837,9.81408163,9.81408163,-10.18591837,-10.18591837,-1.53346939,38.46653061,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.68387759,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0445,11.62959184,71.62959184,-8.37040816,11.62959184,11.62959184,31.62959184,-8.37040816,-8.37040816,-8.37040816,12.03775514,19.02857143,-0.97142857,19.02857143,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,69.81408163,9.81408163,-10.18591837,89.81408163,49.81408163,-10.18591837,-10.18591837,-10.18591837,-10.18591837,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,19.1877551,-0.8122449,-0.8122449,-0.8122449
0.0455,-8.37040816,71.62959184,31.62959184,11.62959184,31.62959184,11.62959184,-8.37040816,-8.37040816,-8.37040816,32.44591834,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.23795918,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,9.81408163,49.81408163,9.81408163,9.81408163,-10.18591837,29.81408163,29.81408163,29.81408163,10.22224493,-1.53346939,-1.53346939,-1.53346939,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.68387759,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0465,31.62959184,51.62959184,11.62959184,31.62959184,-8.37040816,31.62959184,-8.37040816,11.62959184,31.62959184,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,19.23795918,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,49.81408163,29.81408163,9.81408163,29.81408163,49.81408163,9.81408163,-10.18591837,-10.18591837,-10.18591837,-1.53346939,-1.53346939,18.46653061,-1.53346939,18.46653061,38.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.27571429,-1.72428571,-0.8122449,-0.8122449,-0.8122449,19.1877551,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0475,11.62959184,51.62959184,11.62959184,11.62959184,-8.37040816,31.62959184,11.62959184,11.62959184,-8.37040816,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,49.81408163,-10.18591837,-10.18591837,49.81408163,9.81408163,49.81408163,-10.18591837,-10.18591837,10.22224493,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,38.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0485,-8.37040816,11.62959184,11.62959184,31.62959184,31.62959184,31.62959184,-8.37040816,-8.37040816,-8.37040816,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,19.23795918,-0.76204082,-10.18591837,29.81408163,-10.18591837,69.81408163,-10.18591837,9.81408163,9.81408163,-10.18591837,9.81408163,-10.18591837,-1.53346939,38.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,18.27571429,-1.72428571,18.27571429,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,19.1877551,-0.8122449,-0.8122449,-0.8122449
0.0495,11.62959184,11.62959184,71.62959184,-8.37040816,11.62959184,11.62959184,-8.37040816,-8.37040816,-8.37040816,12.03775514,-0.97142857,-0.97142857,39.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,9.81408163,29.81408163,29.81408163,29.81408163,9.81408163,-10.18591837,-10.18591837,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.27571429,-1.72428571,-1.72428571,-0.8122449,19.1877551,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0505,-8.37040816,11.62959184,31.62959184,11.62959184,-8.37040816,11.62959184,11.62959184,-8.37040816,-8.37040816,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,29.81408163,9.81408163,9.81408163,9.81408163,-10.18591837,49.81408163,-10.18591837,-10.18591837,-10.18591837,-1.53346939,18.46653061,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0515,11.62959184,11.62959184,11.62959184,31.62959184,-8.37040816,31.62959184,11.62959184,11.62959184,-8.37040816,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,19.23795918,-0.76204082,-0.76204082,-10.18591837,29.81408163,29.81408163,29.81408163,9.81408163,29.81408163,-10.18591837,9.81408163,9.81408163,30.63040813,-1.53346939,18.46653061,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,18.27571429,-1.72428571,-1.72428571,18.27571429,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0525,-8.37040816,-8.37040816,11.62959184,-8.37040816,31.62959184,31.62959184,11.62959184,11.62959184,-8.37040816,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,29.81408163,-10.18591837,29.81408163,-10.18591837,9.81408163,-10.18591837,-10.18591837,-10.18591837,-10.18591837,-1.53346939,-1.53346939,18.46653061,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,19.1877551,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0535,11.62959184,51.62959184,11.62959184,31.62959184,31.62959184,11.62959184,-8.37040816,-8.37040816,-8.37040816,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,9.81408163,9.81408163,49.81408163,29.81408163,29.81408163,29.81408163,-10.18591837,49.81408163,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.68387759,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0545,11.62959184,11.62959184,31.62959184,-8.37040816,-8.37040816,51.62959184,11.62959184,-8.37040816,-8.37040816,32.44591834,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,9.81408163,9.81408163,49.81408163,29.81408163,29.81408163,-10.18591837,9.81408163,29.81408163,9.81408163,10.22224493,-1.53346939,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.27571429,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0555,-8.37040816,31.62959184,31.62959184,31.62959184,11.62959184,11.62959184,-8.37040816,11.62959184,11.62959184,-8.37040816,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,9.81408163,9.81408163,29.81408163,-10.18591837,29.81408163,-10.18591837,9.81408163,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,38.46653061,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,38.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0565,11.62959184,-8.37040816,11.62959184,11.62959184,-8.37040816,-8.37040816,31.62959184,11.62959184,-8.37040816,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,9.81408163,9.81408163,-10.18591837,-10.18591837,29.81408163,-10.18591837,-10.18591837,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0575,11.62959184,11.62959184,-8.37040816,11.62959184,-8.37040816,51.62959184,11.62959184,-8.37040816,-8.37040816,12.03775514,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,19.23795918,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,29.81408163,29.81408163,-10.18591837,29.81408163,-10.18591837,9.81408163,-10.18591837,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0585,-8.37040816,11.62959184,11.62959184,-8.37040816,31.62959184,11.62959184,-8.37040816,-8.37040816,-8.37040816,32.44591834,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,19.23795918,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,9.81408163,49.81408163,29.81408163,9.81408163,-10.18591837,9.81408163,-10.18591837,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,18.27571429,18.27571429,-1.72428571,-1.72428571,18.27571429,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0595,-8.37040816,-8.37040816,31.62959184,11.62959184,11.62959184,31.62959184,-8.37040816,31.62959184,-8.37040816,-8.37040816,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,9.81408163,9.81408163,9.81408163,9.81408163,29.81408163,-10.18591837,29.81408163,29.81408163,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.27571429,18.27571429,-1.72428571,18.27571429,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0605,31.62959184,-8.37040816,11.62959184,11.62959184,-8.37040816,-8.37040816,-8.37040816,11.62959184,-8.37040816,12.03775514,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,29.81408163,49.81408163,9.81408163,9.81408163,9.81408163,9.81408163,-10.18591837,9.81408163,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0615,-8.37040816,-8.37040816,31.62959184,11.62959184,11.62959184,11.62959184,11.62959184,-8.37040816,-8.37040816,32.44591834,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,29.81408163,9.81408163,-10.18591837,29.81408163,9.81408163,-10.18591837,9.81408163,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,38.27571429,-1.72428571,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0625,11.62959184,-8.37040816,-8.37040816,-8.37040816,11.62959184,-8.37040816,11.62959184,-8.37040816,-8.37040816,-8.37040816,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,9.81408163,9.81408163,49.81408163,29.81408163,69.81408163,-10.18591837,-10.18591837,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,18.27571429,18.27571429,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0635,-8.37040816,31.62959184,11.62959184,-8.37040816,31.62959184,-8.37040816,11.62959184,-8.37040816,31.62959184,32.44591834,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,19.02857143,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,9.81408163,9.81408163,29.81408163,-10.18591837,9.81408163,-10.18591837,9.81408163,-10.18591837,-10.18591837,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,18.46653061,-1.53346939,38.46653061,-1.53346939,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
0.0645,-8.37040816,11.62959184,11.62959184,-8.37040816,11.62959184,11.62959184,-8.37040816,11.62959184,-8.37040816,32.44591834,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.97142857,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-0.76204082,-10.18591837,29.81408163,29.81408163,29.81408163,-10.18591837,9.81408163,-10.18591837,9.81408163,-10.18591837,30.63040813,18.46653061,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.53346939,-1.72428571,38.27571429,-1.72428571,-1.72428571,18.27571429,18.27571429,-1.72428571,-1.72428571,-1.72428571,-1.72428571,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449,-0.8122449
