,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.0265,57.79367348,-2.20632652,59.01816328,18.20183678,17.79367348,18.20183678,37.79367348,-2.20632652,37.79367348,-2.20632652,58.72061225,39.53693875,19.12877555,19.12877555,-1.27938775,39.53693875,-1.27938775,-1.27938775,-1.27938775,-1.27938775,78.34918367,79.98183677,39.16551017,-1.65081633,58.34918367,18.75734697,-1.65081633,58.34918367,-1.65081633,-1.65081633,38.86265307,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0275,17.79367348,18.20183678,-2.20632652,38.60999998,17.79367348,-2.20632652,17.79367348,-2.20632652,37.79367348,-2.20632652,18.72061225,-1.27938775,39.53693875,-1.27938775,-1.27938775,39.53693875,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,18.75734697,39.16551017,18.75734697,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,18.34918367,78.86265307,60.08714287,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-0.57265306,19.83551024,-0.57265306,19.83551024,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,79.34653061,-0.65346939,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0285,97.79367348,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,38.72061225,19.12877555,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.27938775,38.34918367,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,38.34918367,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,39.34653061,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0295,57.79367348,18.20183678,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,38.72061225,-1.27938775,-1.27938775,19.12877555,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,18.72061225,38.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,18.86265307,19.42734694,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.80877551,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0305,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,38.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,38.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,19.83551024,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0315,17.79367348,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.80877551,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0325,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0335,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,38.72061225,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0345,-2.20632652,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,18.72061225,-1.27938775,19.12877555,-1.27938775,18.72061225,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.27081637,-1.13734693,18.86265307,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.80877551,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.34653061,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0355,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,19.12877555,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0365,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,17.79367348,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0375,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,18.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.34653061,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061,-0.65346939,-0.65346939
0.0385,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,17.79367348,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.42734694,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0395,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,17.79367348,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,18.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0405,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-2.20632652,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,38.34918367,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.34653061,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061
0.0415,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,17.79367348,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0425,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.83551024,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0435,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.34653061,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0445,17.79367348,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0455,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0465,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0475,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,18.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0485,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,38.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0495,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,17.79367348,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,18.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.80877551,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061,-0.65346939,-0.65346939,-0.65346939
0.0505,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061,-0.65346939,-0.65346939,-0.65346939
0.0515,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,18.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0525,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-2.20632652,-1.27938775,-1.27938775,39.53693875,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.27938775,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061
